,Team,Game,Date,Home,Opponent,WINorLOSS,TeamPoints,OpponentPoints,FieldGoals,FieldGoalsAttempted,FieldGoals.,X3PointShots,X3PointShotsAttempted,X3PointShots.,FreeThrows,FreeThrowsAttempted,FreeThrows.,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.FieldGoals,Opp.FieldGoalsAttempted,Opp.FieldGoals.,Opp.3PointShots,Opp.3PointShotsAttempted,Opp.3PointShots.,Opp.FreeThrows,Opp.FreeThrowsAttempted,Opp.FreeThrows.,Opp.OffRebounds,Opp.TotalRebounds,Opp.Assists,Opp.Steals,Opp.Blocks,Opp.Turnovers,Opp.TotalFouls
6363,CHO,63,2017-03-06,Home,IND,W,100,88,35,86,0.407,11,31,0.355,19,21,0.905,13,50,21,10,2,10,8,37,81,0.457,12,30,0.4,2,3,0.667,6,41,29,3,5,15,17
6463,CHO,64,2017-03-08,Away,MIA,L,101,108,37,80,0.463,7,21,0.333,20,21,0.952,6,39,14,7,8,12,17,37,85,0.435,17,41,0.415,17,24,0.708,13,46,22,8,7,12,18
6563,CHO,65,2017-03-10,Home,ORL,W,121,81,47,79,0.595,10,21,0.476,17,20,0.85,6,43,34,6,5,7,17,31,76,0.408,5,27,0.185,14,22,0.636,8,31,19,4,2,10,24
6663,CHO,66,2017-03-11,Home,NOP,L,122,125,46,102,0.451,13,46,0.283,17,20,0.85,11,50,32,5,1,9,14,50,99,0.505,14,34,0.412,11,16,0.688,9,47,33,4,4,10,16
6763,CHO,67,2017-03-13,Home,CHI,L,109,115,43,93,0.462,7,29,0.241,16,19,0.842,11,44,25,4,3,6,18,41,92,0.446,14,40,0.35,19,22,0.864,12,50,29,6,5,10,20
6863,CHO,68,2017-03-15,Away,IND,L,77,98,32,80,0.4,3,23,0.13,10,13,0.769,3,30,15,9,4,10,13,39,73,0.534,12,28,0.429,8,9,0.889,3,42,26,8,6,14,15
6963,CHO,69,2017-03-18,Home,WAS,W,98,93,35,82,0.427,9,24,0.375,19,27,0.704,6,41,23,8,8,7,20,29,79,0.367,11,33,0.333,24,31,0.774,8,44,21,6,7,12,21
7063,CHO,70,2017-03-20,Home,ATL,W,105,90,40,80,0.5,12,30,0.4,13,20,0.65,5,33,28,12,4,7,13,37,84,0.44,12,37,0.324,4,10,0.4,12,45,26,3,5,15,17
71102,CHO,71,2017-03-22,Away,ORL,W,109,102,42,90,0.467,9,27,0.333,16,18,0.889,12,43,24,9,3,10,12,40,88,0.455,14,40,0.35,8,10,0.8,13,43,26,5,3,14,19
7265,CHO,72,2017-03-24,Home,CLE,L,105,112,38,90,0.422,10,38,0.263,19,24,0.792,14,42,18,6,4,9,17,41,74,0.554,9,25,0.36,21,24,0.875,3,38,26,6,5,12,22
7363,CHO,73,2017-03-26,Home,PHO,W,120,106,42,87,0.483,14,30,0.467,22,24,0.917,8,41,29,8,2,7,14,41,81,0.506,6,16,0.375,18,22,0.818,8,39,25,6,3,12,17
7463,CHO,74,2017-03-28,Home,MIL,L,108,118,39,80,0.488,7,28,0.25,23,29,0.793,5,31,25,7,1,2,12,46,74,0.622,14,30,0.467,12,17,0.706,3,42,31,1,3,14,26
7563,CHO,75,2017-03-29,Away,TOR,W,110,106,39,86,0.453,16,32,0.5,16,21,0.762,11,38,23,6,2,8,18,38,83,0.458,11,31,0.355,19,24,0.792,13,44,23,4,7,13,22
7663,CHO,76,2017-03-31,Home,DEN,W,122,114,40,86,0.465,17,36,0.472,25,30,0.833,10,43,26,10,11,6,17,45,90,0.5,16,33,0.485,8,11,0.727,10,49,32,4,1,13,19
7763,CHO,77,2017-04-02,Away,OKC,W,113,101,37,77,0.481,11,30,0.367,28,32,0.875,3,37,20,18,5,16,13,39,84,0.464,12,31,0.387,11,12,0.917,7,42,19,10,5,24,20
7863,CHO,78,2017-04-04,Away,WAS,L,111,118,40,79,0.506,12,34,0.353,19,22,0.864,9,37,21,5,3,16,17,43,85,0.506,17,34,0.5,15,18,0.833,6,36,31,10,3,12,18
7963,CHO,79,2017-04-05,Home,MIA,L,99,112,35,78,0.449,8,25,0.32,21,24,0.875,4,36,19,2,7,6,15,40,84,0.476,21,40,0.525,11,12,0.917,7,40,23,5,7,6,16
8063,CHO,80,2017-04-08,Home,BOS,L,114,121,38,84,0.452,9,28,0.321,29,32,0.906,7,42,22,5,5,7,15,45,87,0.517,17,39,0.436,14,17,0.824,5,43,35,2,5,9,19
8164,CHO,81,2017-04-10,Away,MIL,L,79,89,33,81,0.407,5,18,0.278,8,13,0.615,7,39,21,11,5,9,10,35,78,0.449,16,27,0.593,3,5,0.6,8,46,28,4,3,16,14
8263,CHO,82,2017-04-11,Away,ATL,L,76,103,29,88,0.33,3,23,0.13,15,19,0.789,15,40,16,11,1,13,17,41,79,0.519,7,27,0.259,14,18,0.778,11,50,30,6,4,16,17
3564,CHI,35,2017-01-02,Home,CHO,W,118,111,42,90,0.467,7,23,0.304,27,29,0.931,15,45,23,10,9,10,17,41,83,0.494,9,19,0.474,20,22,0.909,7,34,24,7,3,14,19
3664,CHI,36,2017-01-04,Away,CLE,W,106,94,41,85,0.482,13,30,0.433,11,15,0.733,12,43,23,8,3,12,18,34,83,0.41,8,25,0.32,18,24,0.75,16,44,13,6,2,15,16
3764,CHI,37,2017-01-07,Home,TOR,W,123,118,38,97,0.392,11,28,0.393,36,39,0.923,17,60,25,5,2,14,27,37,85,0.435,8,31,0.258,36,43,0.837,6,41,20,11,5,10,22
3864,CHI,38,2017-01-09,Home,OKC,L,94,109,34,83,0.41,7,19,0.368,19,22,0.864,9,38,18,7,2,11,13,47,83,0.566,7,24,0.292,8,11,0.727,6,42,30,5,5,12,17
3964,CHI,39,2017-01-10,Away,WAS,L,99,101,35,88,0.398,10,27,0.37,19,21,0.905,12,44,19,10,2,17,18,42,83,0.506,11,22,0.5,6,9,0.667,7,42,24,8,6,21,24
4064,CHI,40,2017-01-12,Away,NYK,L,89,104,35,89,0.393,3,18,0.167,16,21,0.762,14,43,20,5,4,12,12,44,92,0.478,7,23,0.304,9,11,0.818,17,48,21,3,7,12,17
41103,CHI,41,2017-01-14,Home,NOP,W,107,99,43,101,0.426,8,20,0.4,13,23,0.565,21,63,22,10,6,10,20,39,84,0.464,7,23,0.304,14,21,0.667,6,42,27,3,6,11,19
4266,CHI,42,2017-01-15,Away,MEM,W,108,104,40,78,0.513,4,17,0.235,24,35,0.686,6,47,18,8,5,12,14,40,95,0.421,11,32,0.344,13,13,1,13,50,24,6,3,10,22
4364,CHI,43,2017-01-17,Home,DAL,L,98,99,37,82,0.451,6,14,0.429,18,22,0.818,11,43,23,6,3,13,22,37,78,0.474,11,28,0.393,14,18,0.778,6,36,27,5,2,12,21
4464,CHI,44,2017-01-20,Away,ATL,L,93,102,34,81,0.42,7,28,0.25,18,19,0.947,12,41,18,12,5,24,17,39,82,0.476,9,22,0.409,15,19,0.789,10,40,23,16,3,19,19
4564,CHI,45,2017-01-21,Home,SAC,W,102,99,34,83,0.41,6,17,0.353,28,33,0.848,14,48,22,7,7,11,18,37,84,0.44,9,26,0.346,16,21,0.762,9,40,20,7,5,9,23
4664,CHI,46,2017-01-24,Away,ORL,W,100,92,35,77,0.455,7,22,0.318,23,30,0.767,6,44,12,13,6,13,19,35,85,0.412,7,22,0.318,15,20,0.75,12,48,18,7,2,19,18
4764,CHI,47,2017-01-25,Home,ATL,L,114,119,43,94,0.457,8,27,0.296,20,26,0.769,12,41,18,6,5,6,16,43,83,0.518,17,30,0.567,16,19,0.842,6,39,29,5,5,13,20
4864,CHI,48,2017-01-27,Home,MIA,L,88,100,33,78,0.423,3,13,0.231,19,25,0.76,9,43,19,7,9,21,12,41,89,0.461,9,24,0.375,9,11,0.818,7,40,25,14,2,10,17
4964,CHI,49,2017-01-29,Home,PHI,W,121,108,45,89,0.506,8,14,0.571,23,28,0.821,10,49,29,8,5,10,11,44,99,0.444,10,28,0.357,10,14,0.714,11,43,26,8,8,12,22
5064,CHI,50,2017-02-01,Away,OKC,W,128,100,49,81,0.605,6,15,0.4,24,30,0.8,4,42,25,7,2,9,19,38,100,0.38,10,37,0.27,14,17,0.824,11,37,17,6,4,9,23
51103,CHI,51,2017-02-03,Away,HOU,L,117,121,48,100,0.48,8,25,0.32,13,18,0.722,14,53,30,7,7,14,23,44,98,0.449,16,43,0.372,17,25,0.68,8,48,24,7,3,11,23
5266,CHI,52,2017-02-06,Away,SAC,W,112,107,43,81,0.531,6,19,0.316,20,31,0.645,8,35,21,10,3,8,17,41,79,0.519,11,28,0.393,14,16,0.875,9,40,27,4,5,15,25
5364,CHI,53,2017-02-08,Away,GSW,L,92,123,37,92,0.402,4,24,0.167,14,19,0.737,15,44,25,7,2,14,17,48,85,0.565,15,28,0.536,12,13,0.923,5,45,37,9,5,12,17
5464,CHI,54,2017-02-10,Away,PHO,L,97,115,37,86,0.43,5,19,0.263,18,22,0.818,12,41,20,7,5,11,16,48,95,0.505,8,19,0.421,11,13,0.846,13,43,25,4,8,8,18
5564,CHI,55,2017-02-12,Away,MIN,L,89,117,35,84,0.417,10,25,0.4,9,13,0.692,9,35,22,7,2,18,24,44,81,0.543,6,24,0.25,23,26,0.885,10,46,27,11,4,14,14
5664,CHI,56,2017-02-14,Home,TOR,W,105,94,35,73,0.479,7,17,0.412,28,35,0.8,7,37,22,8,5,17,23,35,77,0.455,5,20,0.25,19,24,0.792,8,34,15,9,1,16,26
5764,CHI,57,2017-02-16,Home,BOS,W,104,103,38,90,0.422,6,25,0.24,22,22,1,15,51,23,2,6,7,13,36,77,0.468,14,37,0.378,17,20,0.85,4,31,24,2,4,7,18
5864,CHI,58,2017-02-24,Home,PHO,W,128,121,46,98,0.469,12,26,0.462,24,31,0.774,11,46,31,14,4,12,21,49,93,0.527,8,24,0.333,15,25,0.6,8,43,27,8,6,18,23
5964,CHI,59,2017-02-25,Away,CLE,W,117,99,46,93,0.495,15,30,0.5,10,16,0.625,10,47,34,6,0,7,13,37,80,0.463,14,37,0.378,11,15,0.733,4,40,24,5,3,12,17
6064,CHI,60,2017-02-28,Home,DEN,L,107,125,44,96,0.458,10,26,0.385,9,10,0.9,11,35,26,10,3,12,19,45,80,0.563,13,30,0.433,22,24,0.917,6,45,26,6,2,16,16
61103,CHI,61,2017-03-02,Home,GSW,W,94,87,36,82,0.439,5,19,0.263,17,21,0.81,7,49,19,9,5,15,15,34,88,0.386,6,30,0.2,13,14,0.929,6,41,23,10,6,15,18
6266,CHI,62,2017-03-04,Home,LAC,L,91,101,35,83,0.422,6,17,0.353,15,20,0.75,14,45,26,11,0,19,24,41,85,0.482,6,25,0.24,13,16,0.813,11,37,20,7,5,14,17
6364,CHI,63,2017-03-06,Away,DET,L,95,109,34,83,0.41,8,28,0.286,19,21,0.905,7,37,21,3,5,10,20,45,92,0.489,6,21,0.286,13,20,0.65,10,48,26,7,3,6,19
6464,CHI,64,2017-03-08,Away,ORL,L,91,98,36,81,0.444,12,28,0.429,7,11,0.636,9,44,24,3,4,16,16,37,89,0.416,7,25,0.28,17,21,0.81,15,48,21,10,4,9,17
6564,CHI,65,2017-03-10,Home,HOU,L,94,115,38,98,0.388,9,39,0.231,9,12,0.75,11,49,24,9,4,18,21,37,89,0.416,15,47,0.319,26,32,0.813,11,54,26,11,4,17,15
6664,CHI,66,2017-03-12,Away,BOS,L,80,100,33,87,0.379,7,25,0.28,7,9,0.778,12,40,18,13,3,17,10,40,86,0.465,16,37,0.432,4,4,1,12,51,22,14,5,21,14
6764,CHI,67,2017-03-13,Away,CHO,W,115,109,41,92,0.446,14,40,0.35,19,22,0.864,12,50,29,6,5,10,20,43,93,0.462,7,29,0.241,16,19,0.842,11,44,25,4,3,6,18
6864,CHI,68,2017-03-15,Home,MEM,L,91,98,34,91,0.374,11,28,0.393,12,15,0.8,14,45,22,6,6,5,19,36,85,0.424,11,31,0.355,15,18,0.833,14,52,26,2,3,11,19
6964,CHI,69,2017-03-17,Away,WAS,L,107,112,44,88,0.5,7,27,0.259,12,18,0.667,15,53,28,5,5,18,19,46,101,0.455,10,26,0.385,10,12,0.833,13,40,34,5,6,10,17
7064,CHI,70,2017-03-18,Home,UTA,W,95,86,38,80,0.475,7,19,0.368,12,14,0.857,7,39,24,7,9,10,18,31,81,0.383,7,25,0.28,17,25,0.68,17,49,15,6,8,14,12
71103,CHI,71,2017-03-21,Away,TOR,L,120,122,42,90,0.467,14,37,0.378,22,27,0.815,9,39,25,9,10,14,24,47,95,0.495,8,23,0.348,20,27,0.741,16,50,18,6,4,16,23
7266,CHI,72,2017-03-22,Home,DET,W,117,95,47,80,0.588,11,23,0.478,12,19,0.632,7,36,36,12,2,11,20,39,88,0.443,7,20,0.35,10,17,0.588,16,44,18,6,1,15,17
7364,CHI,73,2017-03-24,Home,PHI,L,107,117,37,91,0.407,10,24,0.417,23,31,0.742,15,39,22,9,5,14,15,46,83,0.554,8,25,0.32,17,23,0.739,11,46,23,10,4,18,22
7464,CHI,74,2017-03-26,Away,MIL,W,109,94,46,85,0.541,10,21,0.476,7,10,0.7,10,49,33,4,2,14,16,37,84,0.44,7,23,0.304,13,17,0.765,9,34,20,8,0,9,9
7564,CHI,75,2017-03-30,Home,CLE,W,99,93,38,90,0.422,12,25,0.48,11,18,0.611,15,51,26,11,3,12,15,37,83,0.446,10,27,0.37,9,16,0.563,9,44,23,6,5,15,22
7664,CHI,76,2017-04-01,Home,ATL,W,106,104,40,85,0.471,12,30,0.4,14,14,1,6,40,25,6,4,12,17,40,90,0.444,11,28,0.393,13,17,0.765,11,45,25,4,1,13,16
7764,CHI,77,2017-04-02,Away,NOP,W,117,110,45,92,0.489,13,26,0.5,14,18,0.778,9,49,26,7,6,11,23,33,81,0.407,10,30,0.333,34,35,0.971,6,40,24,7,4,12,14
7864,CHI,78,2017-04-04,Away,NYK,L,91,100,32,85,0.376,6,27,0.222,21,23,0.913,11,37,22,7,5,14,15,42,89,0.472,6,23,0.261,10,16,0.625,16,54,26,4,8,14,22
7964,CHI,79,2017-04-06,Away,PHI,W,102,90,39,91,0.429,8,25,0.32,16,17,0.941,10,57,27,7,6,16,19,33,91,0.363,7,33,0.212,17,22,0.773,10,50,19,10,3,13,19
8064,CHI,80,2017-04-08,Away,BRK,L,106,107,40,90,0.444,11,24,0.458,15,17,0.882,11,52,14,6,6,17,20,39,92,0.424,10,31,0.323,19,24,0.792,10,44,24,15,6,13,13
8165,CHI,81,2017-04-10,Home,ORL,W,122,75,48,89,0.539,12,26,0.462,14,16,0.875,11,54,33,12,4,12,16,29,84,0.345,5,27,0.185,12,16,0.75,9,37,18,5,5,16,18
8264,CHI,82,2017-04-12,Home,BRK,W,112,73,41,95,0.432,14,30,0.467,16,21,0.762,14,62,28,15,4,12,18,28,86,0.326,3,33,0.091,14,18,0.778,10,48,17,8,3,18,16
3365,CLE,33,2017-01-02,Home,NOP,W,90,82,34,90,0.378,6,31,0.194,16,22,0.727,11,56,16,9,4,11,13,32,88,0.364,11,26,0.423,7,10,0.7,8,45,26,6,6,13,18
3465,CLE,34,2017-01-04,Home,CHI,L,94,106,34,83,0.41,8,25,0.32,18,24,0.75,16,44,13,6,2,15,16,41,85,0.482,13,30,0.433,11,15,0.733,12,43,23,8,3,12,18
3565,CLE,35,2017-01-06,Away,BRK,W,116,108,38,88,0.432,9,33,0.273,31,43,0.721,5,46,19,14,3,12,16,41,91,0.451,9,30,0.3,17,19,0.895,10,52,21,6,1,19,34
3665,CLE,36,2017-01-08,Away,PHO,W,120,116,44,82,0.537,15,34,0.441,17,19,0.895,13,38,15,8,5,20,12,46,87,0.529,9,27,0.333,15,19,0.789,13,36,23,12,7,14,19
3765,CLE,37,2017-01-10,Away,UTA,L,92,100,31,85,0.365,9,31,0.29,21,25,0.84,13,42,15,6,2,16,19,38,79,0.481,13,34,0.382,11,19,0.579,11,46,22,8,4,18,21
3865,CLE,38,2017-01-11,Away,POR,L,86,102,28,82,0.341,9,30,0.3,21,28,0.75,13,48,14,5,4,15,20,40,93,0.43,10,30,0.333,12,16,0.75,13,51,29,6,9,9,17
3965,CLE,39,2017-01-13,Away,SAC,W,120,108,44,87,0.506,15,37,0.405,17,22,0.773,10,39,27,11,3,12,20,42,80,0.525,9,25,0.36,15,19,0.789,11,42,23,7,5,21,22
4065,CLE,40,2017-01-16,Away,GSW,L,91,126,31,88,0.352,9,34,0.265,20,27,0.741,7,35,11,7,4,15,21,46,91,0.505,15,34,0.441,19,24,0.792,11,58,37,10,11,16,22
41104,CLE,41,2017-01-19,Home,PHO,W,118,103,43,85,0.506,19,42,0.452,13,19,0.684,4,36,29,7,6,12,24,37,85,0.435,4,19,0.211,25,31,0.806,15,46,23,10,4,14,22
4267,CLE,42,2017-01-21,Home,SAS,L,115,118,45,91,0.495,13,34,0.382,12,22,0.545,11,47,25,7,1,18,16,48,96,0.5,10,26,0.385,12,14,0.857,10,46,32,6,6,13,22
4365,CLE,43,2017-01-23,Away,NOP,L,122,124,43,93,0.462,15,37,0.405,21,25,0.84,11,45,24,6,3,11,20,43,87,0.494,16,39,0.41,22,30,0.733,7,42,26,8,11,8,22
4465,CLE,44,2017-01-25,Home,SAC,L,112,116,40,82,0.488,15,38,0.395,17,34,0.5,13,47,29,9,6,18,21,43,95,0.453,11,31,0.355,19,22,0.864,11,47,29,13,3,11,28
4565,CLE,45,2017-01-27,Home,BRK,W,124,116,49,92,0.533,13,36,0.361,13,20,0.65,9,47,26,4,5,14,14,43,87,0.494,16,33,0.485,14,16,0.875,4,37,23,9,2,10,15
4665,CLE,46,2017-01-29,Home,OKC,W,107,91,41,92,0.446,8,29,0.276,17,22,0.773,8,51,22,9,6,10,16,37,100,0.37,6,26,0.231,11,16,0.688,13,55,20,5,4,16,19
4765,CLE,47,2017-01-30,Away,DAL,L,97,104,35,75,0.467,12,32,0.375,15,21,0.714,6,42,17,6,3,17,17,39,86,0.453,9,32,0.281,17,18,0.944,9,40,19,11,2,9,17
4865,CLE,48,2017-02-01,Home,MIN,W,125,97,48,89,0.539,15,37,0.405,14,22,0.636,12,48,37,10,10,10,13,41,94,0.436,7,21,0.333,8,10,0.8,12,38,26,7,3,13,19
4965,CLE,49,2017-02-04,Away,NYK,W,111,104,41,84,0.488,16,40,0.4,13,18,0.722,12,49,20,3,0,15,19,39,86,0.453,12,31,0.387,14,28,0.5,13,42,23,9,7,10,20
5065,CLE,50,2017-02-06,Away,WAS,W,140,135,49,92,0.533,19,38,0.5,23,28,0.821,12,46,31,7,2,20,26,50,99,0.505,12,29,0.414,23,26,0.885,11,43,29,9,5,12,25
51104,CLE,51,2017-02-08,Away,IND,W,132,117,46,84,0.548,16,36,0.444,24,26,0.923,5,39,24,7,5,9,16,41,82,0.5,13,25,0.52,22,26,0.846,7,38,24,7,2,12,18
5267,CLE,52,2017-02-09,Away,OKC,L,109,118,38,79,0.481,10,21,0.476,23,30,0.767,5,35,14,9,6,16,14,50,106,0.472,8,27,0.296,10,13,0.769,17,51,24,10,5,13,23
5365,CLE,53,2017-02-11,Home,DEN,W,125,109,46,84,0.548,15,30,0.5,18,22,0.818,8,45,30,9,3,15,16,39,97,0.402,12,37,0.324,19,22,0.864,17,45,23,8,4,12,22
5465,CLE,54,2017-02-14,Away,MIN,W,116,108,44,86,0.512,13,39,0.333,15,22,0.682,9,43,27,3,4,10,18,42,86,0.488,9,23,0.391,15,19,0.789,8,41,27,6,2,9,18
5565,CLE,55,2017-02-15,Home,IND,W,113,104,39,82,0.476,18,39,0.462,17,19,0.895,9,40,23,6,2,8,19,40,86,0.465,12,24,0.5,12,14,0.857,13,43,30,2,1,11,17
5665,CLE,56,2017-02-23,Home,NYK,W,119,104,46,87,0.529,15,38,0.395,12,15,0.8,8,44,29,5,10,12,16,42,101,0.416,8,26,0.308,12,17,0.706,16,50,24,4,7,12,19
5765,CLE,57,2017-02-25,Home,CHI,L,99,117,37,80,0.463,14,37,0.378,11,15,0.733,4,40,24,5,3,12,17,46,93,0.495,15,30,0.5,10,16,0.625,10,47,34,6,0,7,13
5865,CLE,58,2017-02-27,Home,MIL,W,102,95,35,70,0.5,10,28,0.357,22,26,0.846,4,45,20,4,2,16,11,37,83,0.446,11,30,0.367,10,16,0.625,5,33,27,3,5,8,23
5965,CLE,59,2017-03-01,Away,BOS,L,99,103,37,91,0.407,10,33,0.303,15,22,0.682,12,41,20,3,5,10,21,36,78,0.462,13,31,0.419,18,23,0.783,8,47,28,4,6,12,21
6065,CLE,60,2017-03-03,Away,ATL,W,135,130,47,86,0.547,25,46,0.543,16,20,0.8,5,33,31,7,5,14,24,49,91,0.538,10,26,0.385,22,30,0.733,11,43,30,7,4,12,15
61104,CLE,61,2017-03-04,Away,MIA,L,92,120,35,73,0.479,11,27,0.407,11,18,0.611,8,33,20,4,1,15,16,46,88,0.523,18,34,0.529,10,12,0.833,15,48,20,6,4,10,19
6267,CLE,62,2017-03-06,Home,MIA,L,98,106,35,78,0.449,9,27,0.333,19,29,0.655,11,52,15,3,6,17,15,39,91,0.429,16,35,0.457,12,14,0.857,8,38,23,7,6,7,19
6365,CLE,63,2017-03-09,Away,DET,L,101,106,39,84,0.464,11,39,0.282,12,19,0.632,8,42,24,4,1,9,17,41,88,0.466,9,26,0.346,15,19,0.789,11,45,22,6,1,7,15
6465,CLE,64,2017-03-11,Away,ORL,W,116,104,43,86,0.5,15,39,0.385,15,25,0.6,9,52,30,1,6,9,18,38,96,0.396,4,21,0.19,24,28,0.857,14,52,17,6,1,5,21
6565,CLE,65,2017-03-12,Away,HOU,L,112,117,42,80,0.525,17,43,0.395,11,13,0.846,4,38,24,3,7,15,23,41,96,0.427,16,45,0.356,19,28,0.679,20,52,25,10,4,6,17
6665,CLE,66,2017-03-14,Home,DET,W,128,96,46,77,0.597,19,30,0.633,17,23,0.739,3,41,29,4,3,9,18,37,99,0.374,4,19,0.211,18,19,0.947,16,45,20,6,1,8,19
6765,CLE,67,2017-03-16,Home,UTA,W,91,83,36,86,0.419,9,33,0.273,10,19,0.526,11,52,14,6,2,10,12,34,82,0.415,5,21,0.238,10,14,0.714,10,47,18,6,3,16,16
6865,CLE,68,2017-03-18,Away,LAC,L,78,108,32,83,0.386,5,27,0.185,9,13,0.692,4,40,15,5,0,12,24,40,78,0.513,8,26,0.308,20,29,0.69,7,54,27,4,3,14,15
6965,CLE,69,2017-03-19,Away,LAL,W,125,120,45,85,0.529,13,36,0.361,22,27,0.815,10,44,19,4,2,10,16,47,91,0.516,11,27,0.407,15,19,0.789,10,40,23,5,1,5,25
7065,CLE,70,2017-03-22,Away,DEN,L,113,126,43,85,0.506,15,37,0.405,12,14,0.857,7,38,22,4,4,10,12,51,96,0.531,11,26,0.423,13,13,1,10,44,35,7,0,6,16
71104,CLE,71,2017-03-24,Away,CHO,W,112,105,41,74,0.554,9,25,0.36,21,24,0.875,3,38,26,6,5,12,22,38,90,0.422,10,38,0.263,19,24,0.792,14,42,18,6,4,9,17
7267,CLE,72,2017-03-25,Home,WAS,L,115,127,41,83,0.494,12,33,0.364,21,27,0.778,11,32,24,6,6,13,18,49,82,0.598,8,18,0.444,21,26,0.808,11,40,24,10,4,11,23
7365,CLE,73,2017-03-27,Away,SAS,L,74,103,31,83,0.373,4,26,0.154,8,13,0.615,9,40,20,8,2,16,20,41,86,0.477,7,26,0.269,14,17,0.824,10,52,24,11,7,12,18
7465,CLE,74,2017-03-30,Away,CHI,L,93,99,37,83,0.446,10,27,0.37,9,16,0.563,9,44,23,6,5,15,22,38,90,0.422,12,25,0.48,11,18,0.611,15,51,26,11,3,12,15
7565,CLE,75,2017-03-31,Home,PHI,W,122,105,50,95,0.526,13,29,0.448,9,16,0.563,13,49,30,8,4,8,16,40,82,0.488,11,33,0.333,14,19,0.737,7,42,26,7,2,17,21
7665,CLE,76,2017-04-02,Home,IND,W,135,130,47,95,0.495,18,43,0.419,23,33,0.697,15,56,29,7,4,13,19,48,105,0.457,16,41,0.39,18,20,0.9,12,46,32,6,3,9,24
7765,CLE,77,2017-04-04,Home,ORL,W,122,102,44,82,0.537,18,36,0.5,16,21,0.762,5,42,30,9,3,12,18,33,86,0.384,11,33,0.333,25,26,0.962,11,43,23,8,3,14,21
7865,CLE,78,2017-04-05,Away,BOS,W,114,91,43,92,0.467,11,36,0.306,17,18,0.944,13,51,19,7,5,10,26,33,81,0.407,7,33,0.212,18,29,0.621,8,38,21,6,4,12,18
7965,CLE,79,2017-04-07,Home,ATL,L,100,114,39,81,0.481,9,36,0.25,13,17,0.765,3,38,23,5,3,13,10,45,89,0.506,16,37,0.432,8,8,1,6,42,39,7,3,11,17
8065,CLE,80,2017-04-09,Away,ATL,L,125,126,45,98,0.459,19,46,0.413,16,20,0.8,13,53,28,4,3,14,27,44,94,0.468,9,31,0.29,29,37,0.784,10,45,31,8,4,12,22
8166,CLE,81,2017-04-10,Away,MIA,L,121,124,44,89,0.494,14,35,0.4,19,22,0.864,7,47,19,7,4,21,25,44,95,0.463,12,33,0.364,24,34,0.706,9,46,28,9,3,13,26
8265,CLE,82,2017-04-12,Home,TOR,L,83,98,28,76,0.368,10,37,0.27,17,24,0.708,10,42,20,5,7,15,14,40,86,0.465,8,26,0.308,10,16,0.625,12,48,20,8,2,8,20
3566,DAL,35,2017-01-03,Home,WAS,W,113,105,37,78,0.474,17,32,0.531,22,24,0.917,2,42,20,4,3,12,21,41,92,0.446,11,30,0.367,12,14,0.857,5,38,27,6,7,9,19
3666,DAL,36,2017-01-05,Home,PHO,L,95,102,36,79,0.456,9,29,0.31,14,17,0.824,7,31,18,6,7,10,20,38,85,0.447,7,17,0.412,19,22,0.864,18,53,15,4,3,15,21
3766,DAL,37,2017-01-07,Home,ATL,L,82,97,32,82,0.39,9,36,0.25,9,10,0.9,6,41,18,7,3,14,25,30,74,0.405,11,22,0.5,26,32,0.813,6,47,19,8,1,10,15
3866,DAL,38,2017-01-09,Away,MIN,L,92,101,36,78,0.462,13,28,0.464,7,9,0.778,5,25,24,3,2,14,21,40,71,0.563,6,16,0.375,15,21,0.714,9,42,30,11,4,18,24
3966,DAL,39,2017-01-12,Away,PHO,W,113,108,43,89,0.483,15,34,0.441,12,17,0.706,8,32,29,11,7,9,20,38,78,0.487,10,18,0.556,22,27,0.815,13,47,15,2,4,19,23
4066,DAL,40,2017-01-15,Home,MIN,W,98,87,36,77,0.468,12,29,0.414,14,19,0.737,6,41,21,8,8,11,18,35,80,0.438,5,21,0.238,12,18,0.667,10,44,20,7,1,12,16
41105,DAL,41,2017-01-17,Away,CHI,W,99,98,37,78,0.474,11,28,0.393,14,18,0.778,6,36,27,5,2,12,21,37,82,0.451,6,14,0.429,18,22,0.818,11,43,23,6,3,13,22
