,Team,Game,Date,Home,Opponent,WINorLOSS,TeamPoints,OpponentPoints,FieldGoals,FieldGoalsAttempted,FieldGoals.,X3PointShots,X3PointShotsAttempted,X3PointShots.,FreeThrows,FreeThrowsAttempted,FreeThrows.,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.FieldGoals,Opp.FieldGoalsAttempted,Opp.FieldGoals.,Opp.3PointShots,Opp.3PointShotsAttempted,Opp.3PointShots.,Opp.FreeThrows,Opp.FreeThrowsAttempted,Opp.FreeThrows.,Opp.OffRebounds,Opp.TotalRebounds,Opp.Assists,Opp.Steals,Opp.Blocks,Opp.Turnovers,Opp.TotalFouls
17104,MEM,17,2017-11-22,Home,DAL,L,94,95,37,81,0.457,7,29,0.241,13,14,0.929,6,52,25,7,6,17,25,39,91,0.429,9,28,0.321,8,16,0.5,4,40,23,9,2,8,14
18104,MEM,18,2017-11-24,Away,DEN,L,92,104,36,73,0.493,9,24,0.375,11,16,0.688,3,23,28,10,3,18,21,40,79,0.506,9,32,0.281,15,26,0.577,15,50,24,9,4,21,18
19104,MEM,19,2017-11-26,Home,BRK,L,88,98,32,80,0.4,8,25,0.32,16,18,0.889,11,35,15,8,3,14,24,33,74,0.446,13,29,0.448,19,23,0.826,12,43,19,7,7,17,22
20104,MEM,20,2017-11-29,Away,SAS,L,95,104,35,77,0.455,11,22,0.5,14,16,0.875,11,37,21,4,1,17,19,38,75,0.507,8,20,0.4,20,24,0.833,5,32,22,9,5,8,17
21143,MEM,21,2017-12-01,Home,SAS,L,79,95,30,74,0.405,5,15,0.333,14,18,0.778,8,38,19,8,6,16,26,31,70,0.443,11,27,0.407,22,32,0.688,7,43,20,8,5,13,18
22120,MEM,22,2017-12-02,Away,CLE,L,111,116,43,84,0.512,13,23,0.565,12,14,0.857,6,36,31,6,4,12,19,42,75,0.56,11,24,0.458,21,23,0.913,1,31,24,8,7,10,14
23107,MEM,23,2017-12-04,Home,MIN,W,95,92,34,72,0.472,6,21,0.286,21,24,0.875,6,41,22,6,8,16,22,35,79,0.443,4,17,0.235,18,19,0.947,7,34,17,9,2,9,16
24104,MEM,24,2017-12-06,Away,NYK,L,88,99,29,70,0.414,12,28,0.429,18,22,0.818,4,27,14,8,5,15,24,35,67,0.522,9,14,0.643,20,27,0.741,10,42,22,8,3,16,21
25104,MEM,25,2017-12-08,Home,TOR,L,107,116,41,82,0.5,9,27,0.333,16,22,0.727,11,35,24,8,3,16,25,37,78,0.474,13,31,0.419,29,33,0.879,10,36,21,8,3,11,23
26104,MEM,26,2017-12-09,Home,OKC,L,101,102,39,88,0.443,13,33,0.394,10,17,0.588,13,47,23,5,5,13,30,36,92,0.391,12,34,0.353,18,31,0.581,17,47,18,7,5,10,21
27104,MEM,27,2017-12-11,Home,MIA,L,82,107,28,72,0.389,8,27,0.296,18,27,0.667,6,31,17,6,1,14,22,37,66,0.561,14,27,0.519,19,24,0.792,2,35,24,8,8,13,22
28104,MEM,28,2017-12-13,Away,WAS,L,87,93,31,81,0.383,10,28,0.357,15,16,0.938,10,47,18,6,2,16,23,36,77,0.468,9,22,0.409,12,24,0.5,6,44,21,7,8,15,22
29104,MEM,29,2017-12-15,Home,ATL,W,96,94,36,78,0.462,12,25,0.48,12,17,0.706,10,43,21,12,6,21,24,34,77,0.442,12,31,0.387,14,16,0.875,7,35,27,12,5,17,19
30104,MEM,30,2017-12-16,Home,BOS,L,93,102,32,79,0.405,14,34,0.412,15,17,0.882,10,38,18,8,3,13,19,39,80,0.488,14,30,0.467,10,14,0.714,14,42,21,6,6,16,19
31143,MEM,31,2017-12-20,Away,GSW,L,84,97,28,84,0.333,12,31,0.387,16,19,0.842,15,41,20,10,6,16,23,34,74,0.459,7,21,0.333,22,25,0.88,14,44,26,9,8,16,19
32120,MEM,32,2017-12-21,Away,PHO,L,95,97,39,90,0.433,5,26,0.192,12,16,0.75,15,50,15,5,7,9,22,33,81,0.407,10,26,0.385,21,27,0.778,12,44,21,4,1,10,17
33107,MEM,33,2017-12-23,Home,LAC,W,115,112,40,90,0.444,13,31,0.419,22,25,0.88,15,47,28,5,5,9,26,39,79,0.494,13,34,0.382,21,28,0.75,5,36,14,4,7,10,22
34104,MEM,34,2017-12-26,Away,PHO,L,97,99,35,87,0.402,3,20,0.15,24,29,0.828,10,38,12,10,11,10,28,32,72,0.444,8,22,0.364,27,35,0.771,6,41,24,5,5,19,29
35104,MEM,35,2017-12-27,Away,LAL,W,109,99,35,71,0.493,5,21,0.238,34,39,0.872,5,37,20,3,9,10,20,35,93,0.376,8,28,0.286,21,33,0.636,22,49,14,5,4,11,26
36104,MEM,36,2017-12-30,Away,GSW,L,128,141,49,94,0.521,15,21,0.714,15,22,0.682,13,38,29,6,0,7,22,50,85,0.588,18,33,0.545,23,25,0.92,7,38,37,3,6,10,17
37104,MEM,37,2017-12-31,Away,SAC,W,114,96,41,76,0.539,14,30,0.467,18,24,0.75,6,44,22,11,8,16,21,37,86,0.43,9,24,0.375,13,25,0.52,12,42,20,6,2,16,21
38104,MEM,38,2018-01-02,Away,LAC,L,105,113,38,79,0.481,8,26,0.308,21,33,0.636,10,38,18,10,2,14,29,39,71,0.549,9,23,0.391,26,31,0.839,4,34,23,5,3,19,24
39104,MEM,39,2018-01-05,Home,WAS,L,100,102,35,86,0.407,10,30,0.333,20,26,0.769,11,46,20,6,9,16,25,33,84,0.393,10,27,0.37,26,34,0.765,12,48,21,7,7,13,23
40104,MEM,40,2018-01-10,Home,NOP,W,105,102,37,88,0.42,5,19,0.263,26,32,0.813,14,50,21,7,5,9,26,34,77,0.442,11,35,0.314,23,34,0.676,9,40,20,5,7,12,26
41143,MEM,41,2018-01-12,Away,DEN,L,78,87,30,77,0.39,7,24,0.292,11,14,0.786,8,36,17,8,5,14,28,27,70,0.386,7,22,0.318,26,32,0.813,12,47,15,8,3,14,18
42120,MEM,42,2018-01-15,Home,LAL,W,123,114,42,82,0.512,10,22,0.455,29,34,0.853,6,48,24,8,8,18,26,38,96,0.396,12,35,0.343,26,31,0.839,12,44,25,11,8,13,23
43107,MEM,43,2018-01-17,Home,NYK,W,105,99,41,91,0.451,10,28,0.357,13,17,0.765,15,44,23,9,3,11,19,35,82,0.427,7,27,0.259,22,23,0.957,12,45,22,5,12,14,15
44104,MEM,44,2018-01-19,Home,SAC,W,106,88,39,88,0.443,10,34,0.294,18,23,0.783,14,49,24,12,5,13,17,32,80,0.4,11,27,0.407,13,18,0.722,11,44,18,10,3,21,20
45104,MEM,45,2018-01-20,Away,NOP,L,104,111,37,82,0.451,15,35,0.429,15,16,0.938,10,44,22,2,1,14,29,39,78,0.5,7,27,0.259,26,32,0.813,6,41,23,6,5,10,15
46104,MEM,46,2018-01-22,Home,PHI,W,105,101,33,78,0.423,10,26,0.385,29,35,0.829,11,32,14,14,2,12,26,32,71,0.451,14,31,0.452,23,31,0.742,16,48,21,2,4,23,28
47104,MEM,47,2018-01-24,Home,SAS,L,85,108,36,83,0.434,2,18,0.111,11,14,0.786,9,41,19,7,4,17,25,38,82,0.463,10,24,0.417,22,25,0.88,11,45,29,9,6,13,19
48104,MEM,48,2018-01-26,Home,LAC,L,100,109,39,81,0.481,8,27,0.296,14,18,0.778,8,43,31,1,9,19,24,39,80,0.488,10,27,0.37,21,29,0.724,3,36,23,15,6,10,20
49104,MEM,49,2018-01-29,Home,PHO,W,120,109,47,83,0.566,11,22,0.5,15,18,0.833,12,38,29,7,9,20,27,38,82,0.463,7,23,0.304,26,36,0.722,15,37,20,11,2,19,20
50104,MEM,50,2018-01-31,Away,IND,L,101,105,39,82,0.476,12,26,0.462,11,15,0.733,14,41,20,10,1,18,21,37,70,0.529,10,26,0.385,21,31,0.677,8,33,20,16,4,14,15
51143,MEM,51,2018-02-01,Away,DET,L,102,104,40,96,0.417,8,31,0.258,14,14,1,10,49,22,3,3,9,24,35,76,0.461,7,25,0.28,27,37,0.73,4,41,20,8,4,7,19
52120,MEM,52,2018-02-04,Away,TOR,L,86,101,29,81,0.358,8,25,0.32,20,23,0.87,13,45,17,7,6,19,23,41,89,0.461,6,35,0.171,13,15,0.867,10,44,21,13,7,11,20
53107,MEM,53,2018-02-06,Away,ATL,L,82,108,34,79,0.43,4,22,0.182,10,13,0.769,9,37,23,7,5,25,24,42,83,0.506,8,25,0.32,16,21,0.762,8,36,29,13,5,13,16
54104,MEM,54,2018-02-07,Home,UTA,L,88,92,34,81,0.42,8,23,0.348,12,16,0.75,9,36,18,12,5,15,26,29,69,0.42,6,22,0.273,28,33,0.848,9,43,14,6,4,19,16
55104,MEM,55,2018-02-11,Away,OKC,L,92,110,32,82,0.39,6,28,0.214,22,24,0.917,12,47,21,4,5,17,32,34,77,0.442,16,37,0.432,26,40,0.65,9,38,21,6,3,9,23
56104,MEM,56,2018-02-14,Home,OKC,L,114,121,44,86,0.512,14,27,0.519,12,15,0.8,6,41,29,6,2,12,25,40,80,0.5,17,36,0.472,24,35,0.686,8,38,26,7,6,9,19
57104,MEM,57,2018-02-23,Home,CLE,L,89,112,33,84,0.393,9,24,0.375,14,18,0.778,5,37,22,10,4,21,25,40,87,0.46,11,29,0.379,21,22,0.955,7,46,26,13,9,18,23
58104,MEM,58,2018-02-24,Away,MIA,L,89,115,35,80,0.438,5,11,0.455,14,17,0.824,9,40,16,7,3,19,22,41,89,0.461,12,33,0.364,21,27,0.778,14,50,27,15,6,10,17
59104,MEM,59,2018-02-26,Away,BOS,L,98,109,34,78,0.436,5,23,0.217,25,32,0.781,5,40,27,4,2,10,22,39,86,0.453,12,37,0.324,19,27,0.704,9,44,25,5,5,8,23
60104,MEM,60,2018-02-28,Home,PHO,L,102,110,33,87,0.379,13,31,0.419,23,28,0.821,11,48,23,8,8,20,29,38,83,0.458,6,21,0.286,28,38,0.737,8,47,19,12,6,16,28
61143,MEM,61,2018-03-02,Home,DEN,L,102,108,40,91,0.44,10,27,0.37,12,15,0.8,17,40,26,14,3,20,23,40,73,0.548,6,22,0.273,22,26,0.846,6,37,18,17,3,22,22
62120,MEM,62,2018-03-03,Away,ORL,L,100,107,38,93,0.409,6,22,0.273,18,26,0.692,13,46,24,9,3,9,26,36,72,0.5,8,25,0.32,27,33,0.818,5,44,19,4,9,14,23
63107,MEM,63,2018-03-05,Away,SAS,L,98,100,42,80,0.525,8,22,0.364,6,9,0.667,6,42,26,8,5,20,22,35,76,0.461,6,22,0.273,24,31,0.774,4,36,18,14,4,11,10
64104,MEM,64,2018-03-07,Away,CHI,L,110,119,40,82,0.488,10,29,0.345,20,25,0.8,9,33,24,12,3,14,26,42,79,0.532,11,29,0.379,24,32,0.75,9,41,25,10,1,20,22
65104,MEM,65,2018-03-09,Home,UTA,L,78,95,31,83,0.373,6,22,0.273,10,14,0.714,10,39,16,4,5,15,22,33,74,0.446,13,32,0.406,16,22,0.727,8,48,26,10,8,17,17
66104,MEM,66,2018-03-10,Away,DAL,L,80,114,30,84,0.357,7,18,0.389,13,17,0.765,9,41,19,4,4,14,24,37,77,0.481,10,29,0.345,30,35,0.857,9,52,21,8,3,10,18
67104,MEM,67,2018-03-12,Home,MIL,L,103,121,42,89,0.472,9,27,0.333,10,19,0.526,10,31,27,6,5,9,23,47,81,0.58,12,25,0.48,15,22,0.682,11,47,33,6,5,18,22
68104,MEM,68,2018-03-15,Home,CHI,L,110,111,38,87,0.437,13,35,0.371,21,25,0.84,11,47,27,7,4,14,22,35,80,0.438,15,41,0.366,26,33,0.788,8,42,23,10,2,13,23
69104,MEM,69,2018-03-17,Home,DEN,W,101,94,33,81,0.407,13,32,0.406,22,28,0.786,14,47,21,5,9,11,20,32,87,0.368,9,33,0.273,21,29,0.724,18,49,17,10,5,7,25
70104,MEM,70,2018-03-19,Away,BRK,L,115,118,46,88,0.523,10,23,0.435,13,20,0.65,11,42,21,11,3,16,33,36,72,0.5,16,40,0.4,30,40,0.75,9,41,27,5,9,22,22
71143,MEM,71,2018-03-21,Away,PHI,L,105,119,40,99,0.404,9,27,0.333,16,20,0.8,15,47,25,6,2,13,20,46,84,0.548,11,31,0.355,16,20,0.8,4,38,32,8,4,14,21
72120,MEM,72,2018-03-22,Away,CHO,L,79,140,30,78,0.385,4,18,0.222,15,21,0.714,9,38,13,4,7,19,24,49,92,0.533,19,40,0.475,23,27,0.852,11,53,25,10,4,8,17
73107,MEM,73,2018-03-24,Home,LAL,L,93,100,35,84,0.417,5,29,0.172,18,22,0.818,11,43,20,7,6,10,21,35,86,0.407,13,38,0.342,17,25,0.68,11,44,19,7,2,11,20
74104,MEM,74,2018-03-26,Away,MIN,W,101,93,40,84,0.476,15,31,0.484,6,9,0.667,7,35,25,8,4,13,23,33,79,0.418,8,24,0.333,19,24,0.792,7,37,21,7,6,14,15
75104,MEM,75,2018-03-28,Home,POR,W,108,103,41,84,0.488,13,25,0.52,13,23,0.565,11,46,23,7,2,15,24,38,79,0.481,8,30,0.267,19,30,0.633,8,38,15,7,8,12,20
76104,MEM,76,2018-03-30,Away,UTA,L,97,107,39,81,0.481,9,23,0.391,10,15,0.667,7,33,24,8,4,13,21,40,74,0.541,12,31,0.387,15,26,0.577,7,38,24,7,5,15,19
77104,MEM,77,2018-04-01,Away,POR,L,98,113,40,88,0.455,9,21,0.429,9,12,0.75,9,42,20,7,5,17,19,39,84,0.464,12,38,0.316,23,25,0.92,8,43,28,9,2,13,15
78104,MEM,78,2018-04-04,Away,NOP,L,95,123,37,93,0.398,10,32,0.313,11,15,0.733,11,37,19,9,1,21,19,45,86,0.523,16,36,0.444,17,19,0.895,11,48,32,14,7,16,19
79104,MEM,79,2018-04-06,Home,SAC,L,93,94,37,84,0.44,6,24,0.25,13,18,0.722,12,38,20,7,7,15,12,40,85,0.471,6,24,0.25,8,12,0.667,10,42,23,8,5,15,21
80104,MEM,80,2018-04-08,Home,DET,W,130,117,48,83,0.578,16,33,0.485,18,24,0.75,8,43,36,11,4,12,18,38,93,0.409,23,47,0.489,18,23,0.783,14,38,30,10,0,12,18
81109,MEM,81,2018-04-09,Away,MIN,L,94,113,35,85,0.412,5,18,0.278,19,21,0.905,10,35,20,11,5,17,20,42,87,0.483,7,22,0.318,22,26,0.846,18,52,27,10,7,17,18
82104,MEM,82,2018-04-11,Away,OKC,L,123,137,44,91,0.484,13,31,0.419,22,24,0.917,10,42,22,9,2,13,22,47,85,0.553,20,43,0.465,23,32,0.719,8,45,32,8,3,14,23
1407,MIA,1,2017-10-18,Away,ORL,L,109,116,44,101,0.436,8,30,0.267,13,17,0.765,11,44,27,6,4,13,20,43,90,0.478,8,21,0.381,22,29,0.759,11,50,22,8,9,14,18
2407,MIA,2,2017-10-21,Home,IND,W,112,108,45,87,0.517,14,34,0.412,8,14,0.571,6,45,24,6,11,14,19,43,96,0.448,7,19,0.368,15,21,0.714,13,45,18,9,4,10,18
3407,MIA,3,2017-10-23,Home,ATL,W,104,93,39,85,0.459,14,37,0.378,12,18,0.667,10,41,21,12,6,19,19,36,76,0.474,7,17,0.412,14,18,0.778,6,41,14,9,1,20,17
4407,MIA,4,2017-10-25,Home,SAS,L,100,117,37,80,0.463,9,26,0.346,17,18,0.944,4,32,19,6,2,9,25,42,76,0.553,10,17,0.588,23,30,0.767,8,44,18,6,3,13,20
5407,MIA,5,2017-10-28,Home,BOS,L,90,96,34,79,0.43,7,31,0.226,15,16,0.938,6,40,17,6,9,19,23,34,81,0.42,6,23,0.261,22,26,0.846,11,41,15,11,5,12,14
6407,MIA,6,2017-10-30,Home,MIN,L,122,125,49,93,0.527,7,27,0.259,17,25,0.68,15,49,17,8,5,24,28,41,91,0.451,11,23,0.478,32,35,0.914,10,40,20,16,4,16,25
7407,MIA,7,2017-11-01,Home,CHI,W,97,91,34,83,0.41,12,31,0.387,17,19,0.895,3,48,21,8,0,11,19,36,89,0.404,7,28,0.25,12,19,0.632,7,54,20,7,6,12,19
8300,MIA,8,2017-11-03,Away,DEN,L,94,95,36,77,0.468,15,37,0.405,7,11,0.636,8,41,23,9,6,23,24,36,80,0.45,9,23,0.391,14,25,0.56,13,41,17,9,6,17,16
9105,MIA,9,2017-11-05,Away,LAC,W,104,101,37,84,0.44,14,36,0.389,16,19,0.842,10,37,23,12,6,16,26,34,87,0.391,9,31,0.29,24,30,0.8,18,50,16,11,4,15,22
10105,MIA,10,2017-11-06,Away,GSW,L,80,97,30,83,0.361,8,26,0.308,12,17,0.706,7,44,19,10,6,20,20,32,87,0.368,11,32,0.344,22,24,0.917,13,51,20,12,10,14,21
11144,MIA,11,2017-11-08,Away,PHO,W,126,115,43,81,0.531,12,30,0.4,28,35,0.8,11,53,21,5,4,14,25,40,88,0.455,12,29,0.414,23,30,0.767,6,34,20,4,2,11,29
12121,MIA,12,2017-11-10,Away,UTA,W,84,74,30,77,0.39,10,25,0.4,14,18,0.778,7,48,10,9,6,19,20,25,74,0.338,5,21,0.238,19,22,0.864,4,40,12,10,7,17,20
13108,MIA,13,2017-11-12,Away,DET,L,103,112,39,90,0.433,13,37,0.351,12,16,0.75,7,39,25,8,5,9,22,42,87,0.483,14,28,0.5,14,20,0.7,11,54,24,2,5,13,17
14105,MIA,14,2017-11-15,Home,WAS,L,93,102,32,78,0.41,13,30,0.433,16,19,0.842,12,42,15,3,3,17,20,32,78,0.41,9,19,0.474,29,31,0.935,11,40,9,8,2,12,19
15105,MIA,15,2017-11-17,Away,WAS,W,91,88,34,83,0.41,10,35,0.286,13,18,0.722,10,52,21,6,7,15,19,32,84,0.381,10,35,0.286,14,16,0.875,7,46,18,4,4,12,17
16105,MIA,16,2017-11-19,Home,IND,L,95,120,35,83,0.422,13,37,0.351,12,14,0.857,10,35,21,8,2,14,11,51,85,0.6,11,23,0.478,7,8,0.875,9,42,33,9,7,12,14
17105,MIA,17,2017-11-22,Home,BOS,W,104,98,40,81,0.494,10,28,0.357,14,16,0.875,7,48,20,3,4,16,22,35,84,0.417,9,26,0.346,19,27,0.704,7,37,19,11,4,11,19
18105,MIA,18,2017-11-24,Away,MIN,W,109,97,38,80,0.475,19,39,0.487,14,16,0.875,9,42,29,4,4,13,24,37,84,0.44,7,17,0.412,16,26,0.615,13,44,21,9,3,10,16
19105,MIA,19,2017-11-26,Away,CHI,W,100,93,34,75,0.453,13,32,0.406,19,23,0.826,1,45,19,9,5,12,14,33,89,0.371,14,33,0.424,13,16,0.813,7,47,25,10,2,13,18
20105,MIA,20,2017-11-28,Away,CLE,L,97,108,37,84,0.44,10,31,0.323,13,20,0.65,8,42,24,7,5,15,19,40,81,0.494,11,33,0.333,17,23,0.739,5,45,21,12,2,13,17
21144,MIA,21,2017-11-29,Away,NYK,L,86,115,32,84,0.381,10,38,0.263,12,20,0.6,9,31,21,13,4,15,20,44,73,0.603,5,13,0.385,22,26,0.846,8,52,26,10,5,20,20
22121,MIA,22,2017-12-01,Home,CHO,W,105,100,39,80,0.488,14,35,0.4,13,21,0.619,9,39,25,8,4,21,24,38,79,0.481,5,20,0.25,19,21,0.905,10,40,21,9,5,22,24
23108,MIA,23,2017-12-03,Home,GSW,L,95,123,33,81,0.407,14,37,0.378,15,17,0.882,5,28,17,5,4,11,15,47,84,0.56,11,30,0.367,18,24,0.75,7,41,32,4,4,9,14
24105,MIA,24,2017-12-06,Away,SAS,L,105,117,39,72,0.542,18,34,0.529,9,12,0.75,6,29,28,7,4,18,17,46,87,0.529,13,25,0.52,12,14,0.857,10,34,30,6,7,11,14
25105,MIA,25,2017-12-09,Away,BRK,W,101,89,42,90,0.467,8,27,0.296,9,14,0.643,8,44,15,6,8,5,17,33,81,0.407,7,27,0.259,16,19,0.842,8,43,16,3,3,12,17
26105,MIA,26,2017-12-11,Away,MEM,W,107,82,37,66,0.561,14,27,0.519,19,24,0.792,2,35,24,8,8,13,22,28,72,0.389,8,27,0.296,18,27,0.667,6,31,17,6,1,14,22
27105,MIA,27,2017-12-13,Home,POR,L,95,102,34,72,0.472,13,30,0.433,14,23,0.609,10,36,19,6,1,15,21,36,72,0.5,10,28,0.357,20,23,0.87,5,33,14,7,2,11,21
28105,MIA,28,2017-12-15,Away,CHO,W,104,98,39,78,0.5,11,31,0.355,15,17,0.882,5,41,25,10,8,16,22,34,83,0.41,10,27,0.37,20,27,0.741,10,41,21,7,1,16,13
29105,MIA,29,2017-12-16,Home,LAC,W,90,85,31,82,0.378,12,35,0.343,16,21,0.762,9,37,22,10,8,8,15,35,80,0.438,8,28,0.286,7,14,0.5,12,46,18,3,5,17,22
30105,MIA,30,2017-12-18,Away,ATL,L,104,110,36,79,0.456,7,25,0.28,25,30,0.833,8,42,19,9,6,19,28,38,83,0.458,8,22,0.364,26,31,0.839,10,39,25,8,6,12,23
31144,MIA,31,2017-12-20,Away,BOS,W,90,89,33,75,0.44,10,28,0.357,14,25,0.56,6,46,23,6,3,12,16,30,80,0.375,13,32,0.406,16,21,0.762,5,44,18,5,5,10,22
32121,MIA,32,2017-12-22,Home,DAL,W,113,101,46,72,0.639,16,25,0.64,5,6,0.833,2,35,25,3,3,11,15,38,75,0.507,17,35,0.486,8,11,0.727,3,22,28,5,2,8,12
33108,MIA,33,2017-12-23,Home,NOP,L,94,109,36,85,0.424,10,32,0.313,12,15,0.8,13,38,18,4,3,13,19,39,73,0.534,15,25,0.6,16,19,0.842,6,37,27,5,10,14,20
34105,MIA,34,2017-12-26,Home,ORL,W,107,89,41,91,0.451,11,33,0.333,14,17,0.824,16,53,22,11,5,15,20,33,81,0.407,5,20,0.25,18,22,0.818,10,42,14,8,5,17,20
35105,MIA,35,2017-12-29,Home,BRK,L,87,111,30,89,0.337,3,26,0.115,24,31,0.774,12,43,12,9,3,11,18,39,79,0.494,11,26,0.423,22,25,0.88,8,54,25,8,4,18,23
36105,MIA,36,2017-12-30,Away,ORL,W,117,111,45,88,0.511,12,24,0.5,15,18,0.833,11,40,24,6,2,8,17,44,81,0.543,12,27,0.444,11,15,0.733,9,37,31,2,9,12,20
37105,MIA,37,2018-01-03,Home,DET,W,111,104,43,84,0.512,17,34,0.5,8,11,0.727,7,41,29,6,3,12,16,41,86,0.477,9,24,0.375,13,16,0.813,5,35,21,4,2,9,14
38105,MIA,38,2018-01-05,Home,NYK,W,107,103,38,94,0.404,12,42,0.286,19,20,0.95,15,44,24,10,5,14,19,39,80,0.488,5,13,0.385,20,23,0.87,8,39,14,11,7,19,26
39105,MIA,39,2018-01-07,Home,UTA,W,103,102,40,83,0.482,9,29,0.31,14,20,0.7,8,37,21,6,6,8,16,37,82,0.451,10,32,0.313,18,20,0.9,8,44,15,6,5,11,18
40105,MIA,40,2018-01-09,Away,TOR,W,90,89,39,97,0.402,4,22,0.182,8,10,0.8,20,64,18,2,14,13,19,35,90,0.389,7,21,0.333,12,15,0.8,7,37,15,7,12,5,16
41144,MIA,41,2018-01-10,Away,IND,W,114,106,43,81,0.531,13,30,0.433,15,21,0.714,6,37,25,6,6,15,25,43,87,0.494,1,18,0.056,19,29,0.655,12,45,13,7,3,14,23
42121,MIA,42,2018-01-14,Home,MIL,W,97,79,35,76,0.461,11,29,0.379,16,20,0.8,3,49,23,8,8,13,18,25,79,0.316,4,28,0.143,25,27,0.926,8,40,9,8,1,15,23
43108,MIA,43,2018-01-15,Away,CHI,L,111,119,40,84,0.476,12,36,0.333,19,24,0.792,4,40,35,5,4,14,19,42,88,0.477,16,39,0.41,19,22,0.864,7,45,27,6,2,9,23
44105,MIA,44,2018-01-17,Away,MIL,W,106,101,38,82,0.463,10,24,0.417,20,27,0.741,10,46,28,4,7,15,28,33,76,0.434,11,28,0.393,24,32,0.75,5,38,23,6,4,9,25
45105,MIA,45,2018-01-19,Away,BRK,L,95,101,35,84,0.417,7,22,0.318,18,25,0.72,12,43,22,7,7,11,22,36,76,0.474,9,32,0.281,20,26,0.769,10,44,20,5,8,14,18
46105,MIA,46,2018-01-20,Away,CHO,W,106,105,43,87,0.494,13,28,0.464,7,12,0.583,8,47,28,5,6,14,17,41,90,0.456,7,27,0.259,16,21,0.762,8,43,22,9,8,7,12
47105,MIA,47,2018-01-22,Away,HOU,L,90,99,39,82,0.476,7,30,0.233,5,9,0.556,9,42,18,7,4,16,18,36,81,0.444,15,37,0.405,12,18,0.667,8,38,20,10,3,14,15
48105,MIA,48,2018-01-25,Home,SAC,L,88,89,31,82,0.378,12,34,0.353,14,18,0.778,7,46,19,8,4,13,19,38,81,0.469,5,12,0.417,8,14,0.571,5,38,17,3,6,13,21
49105,MIA,49,2018-01-27,Home,CHO,W,95,91,38,85,0.447,8,26,0.308,11,18,0.611,11,51,25,4,5,12,24,29,84,0.345,5,24,0.208,28,35,0.8,12,46,12,6,6,7,15
50105,MIA,50,2018-01-29,Away,DAL,W,95,88,34,75,0.453,12,31,0.387,15,19,0.789,11,41,23,9,11,16,19,33,86,0.384,8,29,0.276,14,16,0.875,11,40,20,10,3,12,22
51144,MIA,51,2018-01-31,Away,CLE,L,89,91,36,83,0.434,3,28,0.107,14,25,0.56,6,52,17,8,5,19,25,28,80,0.35,6,26,0.231,29,38,0.763,7,45,18,9,5,16,20
52121,MIA,52,2018-02-02,Away,PHI,L,97,103,34,87,0.391,12,37,0.324,17,26,0.654,16,49,20,3,5,11,16,42,85,0.494,8,24,0.333,11,15,0.733,9,39,28,9,4,10,23
53108,MIA,53,2018-02-03,Away,DET,L,107,111,44,91,0.484,14,36,0.389,5,7,0.714,7,33,30,13,4,11,14,44,84,0.524,9,26,0.346,14,17,0.824,13,49,23,7,5,17,12
54105,MIA,54,2018-02-05,Home,ORL,L,109,111,40,93,0.43,3,23,0.13,26,35,0.743,17,53,21,5,4,12,19,41,84,0.488,13,30,0.433,16,19,0.842,5,39,25,8,5,11,26
55105,MIA,55,2018-02-07,Home,HOU,L,101,109,39,88,0.443,13,32,0.406,10,12,0.833,15,41,23,3,3,13,17,38,74,0.514,12,31,0.387,21,26,0.808,4,35,16,8,6,9,16
56105,MIA,56,2018-02-09,Home,MIL,W,91,85,32,88,0.364,10,26,0.385,17,18,0.944,13,51,16,7,7,16,21,32,76,0.421,6,20,0.3,15,17,0.882,2,37,18,9,9,17,20
57105,MIA,57,2018-02-13,Away,TOR,L,112,115,42,86,0.488,12,29,0.414,16,19,0.842,10,51,24,5,3,16,18,42,90,0.467,13,35,0.371,18,23,0.783,7,40,24,7,3,8,19
58105,MIA,58,2018-02-14,Away,PHI,L,102,104,35,77,0.455,11,27,0.407,21,29,0.724,3,29,23,9,5,10,21,39,92,0.424,9,35,0.257,17,25,0.68,23,60,25,6,2,17,23
59105,MIA,59,2018-02-23,Away,NOP,L,123,124,50,108,0.463,6,18,0.333,17,26,0.654,13,58,26,12,5,13,23,48,108,0.444,8,31,0.258,20,24,0.833,13,56,27,9,13,15,18
60105,MIA,60,2018-02-24,Home,MEM,W,115,89,41,89,0.461,12,33,0.364,21,27,0.778,14,50,27,15,6,10,17,35,80,0.438,5,11,0.455,14,17,0.824,9,40,16,7,3,19,22
61144,MIA,61,2018-02-27,Home,PHI,W,102,101,36,82,0.439,9,27,0.333,21,28,0.75,11,37,19,12,9,15,19,35,84,0.417,12,31,0.387,19,23,0.826,10,44,25,10,3,23,24
62121,MIA,62,2018-03-01,Home,LAL,L,113,131,46,95,0.484,9,31,0.29,12,16,0.75,14,40,23,6,5,11,21,47,79,0.595,16,29,0.552,21,26,0.808,6,36,29,9,5,13,17
63108,MIA,63,2018-03-03,Home,DET,W,105,96,37,82,0.451,12,29,0.414,19,28,0.679,15,45,19,11,5,13,20,37,89,0.416,7,24,0.292,15,21,0.714,17,46,18,8,2,18,23
64105,MIA,64,2018-03-05,Home,PHO,W,125,103,47,92,0.511,12,36,0.333,19,23,0.826,16,51,33,12,6,10,14,42,87,0.483,10,24,0.417,9,18,0.5,12,40,21,3,2,17,20
